reviewerID,graph_degree,graph_weighted_degree
A2VEGSU4JFNXRZ,4,12
A21BSLDCLEE6TN,1,3
A3EDRR74FV64L1,1,3
A34XN3TM9ASKLE,1,3
A3KJEXV2AYFVGX,1755,7026
A275FBMMH6E405,164,511
A2XDJEHFLGVP8K,8,24
A1HJA6LQARELOH,1758,7130
A1DUZRTF7MADE6,2,6
A1AEQ29OF6KKUC,1,3
AV8MDYLHHTUOY,24,109
A29VLPAVCAQOV2,962,2971
A1J1E2BBLI80LO,1,3
A1365RYO0BLEMI,14,45
A3PCH9IA8EH6LI,791,2373
A1DDH0FUBE1XMJ,22,70
A1H2RD4UOB9FCZ,63,189
AFBAO737XR5TJ,9,30
A27UAE2PME5TRV,58,179
A2PMEERMGL3AUD,10,30
ANWVSM3AZ7ULL,2,6
A1Q069TNHCMZKZ,1,3
A3Q6M1UREWVU62,5,15
A2LHS0HKPHIQ68,4,12
A1RAXV36WMS9WN,805,2434
A46HAHPQ60YMU,1755,7053
A21TLMGWXIKWK4,4,12
A2GZ2LYDM0ZLNV,162,487
A2V27HHUUOCOS6,1,3
A1IWBA6Z3PUYF2,1755,7042
A3JY1DP21DLJRI,12,39
A3G2PCMVC6FMQA,2,6
A3T9A3J0BZNIMY,9,27
A16Z3HTUIYPDH8,1776,7188
A3FFKU2MTCOBM1,3,9
A2WKXNSHTOOIWL,3,11
A152CKXS2TXIGY,795,2391
AC14O8CFLBX26,43,132
A178O10M2U0XDC,134,413
A3S1LSTRW57BP9,232,732
A3Q8CTLS6L7OQV,1755,7020
ALYI0PHU22KGJ,1755,7069
A2AACL05OG611Z,145,437
A12D965GUIR3HE,3,9
AFBPONSAHD32C,791,2383
ATIWRV9R5YWJC,4,12
A3RGY6UBZIA12Z,3,9
A29LTLDS2ZLTUU,1,3
A31R8M64SNZ62I,178,561
A3MZWM75KSM1P6,835,2551
A4A75654P6NHR,21,66
A2DHP4EROXI2YK,5,15
A3BMX4JT6LH9HQ,1755,7021
A3L7A51B8IXWYB,5,15
A1R7TUKPIK81T6,796,2390
A3Q1Q5U1WU0WOH,9,27
A2RCCN4KEXZGC8,45,136
A3Q9NUMXY91MIP,1,3
A3KH8VP2TMSK3G,1,3
A1AWXXBQRQN13I,2,6
ANGA83ICLEV28,792,2377
AY20S8XS9799P,9,32
AXXJ1LHG4Y41C,1857,7764
A1HVD85HGVA0DI,1,3
A34HYE0XIY0S2P,1,3
ARALHE05AN2V0,16,50
A3PPJ086UF1MWT,8,24
A21DER2RMJIDX7,39,124
A1DXBEKAZ0K6FI,32,102
A1J3M3ZZQ5RRIR,1755,7021
A9NX8LA3K54NV,17,51
A284KZHOTPCCX4,1,3
AF785NOYT05T3,2,6
A3FKVO6IW9NIHM,1,3
A1M6HYR0N0B0V6,1,3
A39AYHV93YDOC9,806,2437
A31B6K9H98GZMO,4,14
A1A54OJMXYAEGL,1,3
A1QIT9HX39HLI0,73,234
A1SAK0CYBIJOKX,793,2388
A3M5CQA6P9B2SK,3,9
A28L7RYP6FYGN9,20,62
A31V7CAYDQQL2J,1775,7278
A3HJGWV3E5U502,1755,7037
A32WXCYGQ2J7LL,1755,7063
A2V06JF8UT15XU,167,501
A3IMDQ5Z59P40T,1,3
A13PALC7ZAGU46,8,24
A1HF8EH9WHM1QV,10,30
A234XEL20TUFB2,12,39
A297T762T5DH52,3,9
A335YA40R7TAGS,80,246
A1F67QIHV2A12T,2,6
A1XJE023B81OYF,34,102
A3EZEP0FX5BC1P,108,397
A3F9DJSEMJBDE5,15,45
AC5Z3SJOALBN0,803,2418
A3C4X9VKI6ZM7G,1,4
AI8EMB0HUC6Z5,3,9
A1MDX1K5DESFJD,7,21
A2KW2CYEFOG5RV,13,40
A3NJY4G6XB9LG,113,341
A1ONY9P97T6L8R,1755,7051
A3IH5TH6AKY6KR,1,3
AYEFH99QWGX61,4,15
AY9FMLB5VGXXB,1,3
A16I4EAK43DI7N,1782,7186
AXF86QVFWFE4L,1755,7053
A25Q7KSWVP36XI,4,12
A239DRRHUIZT5F,4,12
A2EIAFJPQBZX12,7,21
A1MJGATLJM2Z41,97,367
A37U8NH2CD9EDX,11,33
ADETB8KEATML7,86,278
A2U9OJO2GLVEEC,122,421
A1UEX5M9XR3ZCO,9,27
AJ6SG01KQAYPB,3,9
A1L8UPD4EPOFH5,2,6
AF05Z42ROREV3,4,12
A2Q0FC2IKT51PN,1770,7286
ANE6X55U3DK48,75,232
A2F3ROFHYPL9QK,2,6
AJGIN15VFGXBG,15,45
A1AJYZ0MSDQ3CR,2,6
A1277BPK5C9RSV,2,6
A1Z3LIEG4O3SVH,7,21
A2VGY0E83DVP6Q,3,9
A7COQMFYPERHR,2,6
A26QVWU6AL85TN,2,6
A1GCMPU4GTY79A,1,3
A24H1KWT2YM078,2,6
A2AFTS10V4SA8K,2,6
A28KMGSM99DQAV,27,88
A2Q7Z2BUHB71OM,4,12
A34M1QZI3Q2V05,1,3
A1SXEDSJXJR0PH,1760,7394
A1ZPY91VE3IDN1,1,3
A327G8U1H5USIX,160,560
A1CDSXWJE1FO3,6,19
A1HYZ0T0FSD2IU,1,3
A36R9WKJCFDIAH,14,45
A1UBBQ99IOZCT8,1,3
AID06276UL8QH,1,3
A2EOPM94TY2S1X,1,3
A1BX81N79C9BVT,105,344
A295J6QD88DYTU,1755,7026
A307Y5ACUY4RN6,8,24
A3KL4BLZW0F08D,10,32
A3LHUKP5G8AFWS,47,141
A3JZW36UVMAS5L,791,2373
A50A4PEG9D34U,1755,7025
AZICZ21T0UQT,4,12
A2MSDNXWBGVLSJ,33,99
A3OQADY2V0SUIJ,1,3
A158SD74MLYAUN,4,12
A1W3EYD0QBOP88,7,21
AAXTW47OM09XH,1,3
A2D17JP20FX5OO,1,3
A23A0H84AFYTHP,2,6
A3B95R2D2H9QE9,21,63
A20DN8P64UH8WS,1755,7035
A1MISN5HC28N2R,11,33
A2FJCITRT7GQ0N,1755,7023
A28UWH8ZKSHBT3,1755,7108
A2IFKH3TJ10387,11,36
A28CNSXTQ82ATA,1755,7059
A1B99PZMYLS7ND,3,9
A2IUMSAKN3O1XT,3,9
A2U63LQETMZ7SH,2,6
A3HVBPI19U4BCF,158,477
A2S0ELMJSB4NKH,5,15
A36LJ3SYZQ09JK,3,9
A26KNE4FDKLWNX,1,3
A2FXNVV1VVVDMD,1755,7024
A1S3ULV6ZC1HPK,2,6
A1J7TNASRMM7RE,1755,7030
A2R1HUYHXV7H18,1,3
A1JGW4QEQG9A7N,1,3
A301L8VQITXIR1,7,21
A24LIPPM7RC8T6,1755,7037
A18ZC4NAZ5L5UR,1,3
A1FTSDFP79VNIC,1,3
A1N7X0VKBNQ8YE,6,18
A17JRLSSEM75GK,2,6
A2GC5JELY3N07V,2,6
A10N2V0X058WJF,5,15
A1M9W13C6JIL7S,2,6
A18SBMTDGSWG7O,1,3
A2EEUJ5SKBETMP,2,6
A2NKYUJTCGHXZZ,1,3
A15YQVJXVIS5ZH,1755,7043
A7GVN0VGQPQZL,4,12
A1431CD3MMIBBE,25,76
A3KMHXUBZ0BML0,1,3
A2J95UYNQNET01,1,3
A16ZWKOKFB0UTP,2,6
A1BJEOEVBEYI9U,15,45
A3FXFSQDUMFQQK,2,6
A26PIH7HWJ7UZ,1,3
A1P485AV5ZPIR6,73,225
A243R4YK37YLK,3,9
A3F8AWBJOD2YW2,1755,7028
A1AJWL0YRYR83K,6,18
A2PB1T45PWRIOT,1755,7031
A21XMIU3RCEZQ6,7,21
AKXMNZH6RM38S,4,12
A3B74M1KB1F5LZ,1755,7020
A3PD8JD9L4WEII,1,3
ACFFLX59QHZD6,11,33
AKS3TAF2U6IB3,12,39
A1YBTORYXANL9Y,1762,7193
A1RDPUMHQWA6X1,101,311
A3ECHEG5VM1ERQ,9,28
A34SZQC7V08WEI,1755,7065
A1A9ACJYC0WU6Y,881,2793
A14YSMLYLJEMET,2,6
AFD4MRGEC3KD0,1756,7099
AFVB8SDUM2WCN,3,11
A34YRFDBVMO68Y,5,15
A3T8WOFS5RD2IR,1,3
A3ROCURKQZE1K7,40,124
A3N13JJW2KOIUY,9,27
A1287SAFICDMLN,1,3
A1IR4OHC8K0TSV,10,30
A2M5QX5S2E9U24,2,6
A180OG16NM4QUU,10,30
A39PXL8TQKMNRY,1,3
A1LBF30159YTSS,1,3
A1U35YEF3XP08U,7,22
AT6WZR9B65SAK,1,3
AGTM3LQNUOHMH,16,49
A3R28WLVRT02UL,1,3
A13QQ3D7VLT6O3,29,87
A33YQJGA2G60OV,833,2602
AY6N87AZASV6B,11,33
A2T5LK7LMAS2ZS,80,316
A2UU1MVTRSBNYT,11,33
A37UAMRL2995F1,95,289
A20OTSRQO2X1VH,1,3
AIM8WVC3CI3XE,4,12
A1GOI0YEMU8JCM,1,3
A2OLSP6F3DY1O7,1,3
AG1AB9ZE6SRVB,1,3
A138IPM0J9BW5I,1755,7023
A3TZXMYS3DSYPQ,1755,7030
A3BUP1WZWHZ921,1,3
A2CR2WN7RUB43Q,3,9
A1WL1TO36EBLFA,1,3
A3AB7H638B6MK8,1755,7035
A30QUKWPNO83PO,1755,7020
A2029PSXBFZB4O,1,3
A650B0DTFBW4E,2,6
A3K9OQPCI8UJE,188,603
A39SSIZA5FVCD8,1766,7263
AWCJ12KBO5VII,6,18
A94QU4C90B1AX,1756,7180
A2XUCEM6VQQVCZ,1,3
A3GO7XQ2135QSX,791,2374
A25BD9MLCJU5UY,794,2390
A2XMXDTABKTVCS,13,40
A3EI5303A0SA7G,25,75
A1O3P80RRDUV5P,5,15
AIJQ533DHUFU,1,3
A2VOSHKNCL554X,1755,7020
A1TWQQXA2RA79X,10,30
A2SGGVSOZI2T7G,1755,7043
A3SYXUKJAXLB0C,1,3
A12B8H0CHWVWOS,1,3
A1VU51HBF6KIYB,2,6
A358JDDD9BMFN6,1,3
A36GHIN6EVSIVK,18,54
A207C8GPM7JREH,2,7
A1NAW6JV0E7XSV,40,122
AEZVX5AMI9BE8,793,2379
AYJ1T2CL4F9KI,1,3
A1CE0FBSS3BURR,152,456
A1QR3QNV80ZSOY,821,2499
A3P3GEWCV47A9Y,19,57
A2BF70K7X1XH9S,1,3
A3621QMU492VV4,1779,7195
A3J9BIWN5NGBSU,2,6
A2XL3EZQY9WO2T,1,3
A15GH7H2QMKDTB,2,6
A2VLXLU9QP6YJ1,10,31
A1HDUZAQFNOMXE,1,3
A1DOFNWTVFM8M1,64,195
A2WZWY5MQTXO0R,8,24
A1DYLA9NATDJOL,1,3
A2S6EN9PD877AF,1755,7026
A2RTEJI7X3USLZ,1,3
A15QU60R43N0H1,1755,7024
A2Z65GYYMPPUFB,28,85
A291AIPG3HOWZ6,1,3
A333GTJJ1YE1UV,1,3
A11VLO7DX3JCXP,1755,7118
AI68S3DVTRC99,1,3
A3PPR7FVXVZ1AO,1,3
A2FO3WE9MBLDY2,7,22
A2ZX8QW6GU07OI,18,57
APLU13SJQKRH5,34,105
A07936821FOVJO6NP4Q8,2,7
ALVPGO19QI1SC,2,6
AFWX27SWTNBDL,793,2382
AJM93YC21S7C,2,6
A2UI0LO7YIGF5B,24,79
A2RCAS1WJ5Z8VI,1,3
A3G5W4Q9HGG6FC,1,3
A3MA6EDS19YZMI,16,53
ALME7G69CWGWY,1,3
A31NW12I8LSLQX,55,166
A1B1SGWR9VK8XN,1757,7381
AT6KGLH586HIG,11,33
ALCQ9LKKUORA6,4,12
A2AOX5SPRMLRUU,1,3
A3HCK3UXD6WS4G,1774,7251
A3KL6JFZN7GX03,5,15
A340XWOORODQK3,1,3
AACGCOHLPRN4H,1,3
A2B28UJMQQG95L,3,9
AOZ34IPAYZMU8,3,9
A2MP1Y8B7RY89O,1,3
A263G5WS7JFRY1,1,3
A35VMGPQ8K28KZ,2,6
A1AL5T9C08J1CY,1755,7049
APV4IG9HOH3ZF,833,2602
A2YVP290KCGVI4,1755,7070
A16HTHZMOPF7DN,2,6
A21VZIAAGD343T,2,6
A382SY2PGCC4QQ,1,3
A11V1NUWQTX5KG,4,13
A1U4M7IQ6AK6GC,27,82
A10VDWIYB0BVTX,841,2566
A16X2EYAAL7K77,1,3
A16UB2FLWWOTRG,12,37
ARA31S6HHCW02,2,7
A38TYXTNN72TK8,587,1958
A3C3M4T6Q8526I,1755,7096
A1AQVSUNJOMGO8,6,18
A7MXLB1439RMA,4,13
A1XDIC6OQKYJXW,360,1207
A2MY6M41FSPKQD,5,16
A2HID42GJMKI5A,16,48
A36GHPG0M9ADD4,1760,7123
A2ZGG6C2CFB2S2,800,2417
A39912UWNCR8ML,1755,7090
AEITAJQ5JN5CF,1,3
AN5QXK8A9F8LH,3,9
A3QNHDUBMA6WQM,1764,7244
A31JTYOQ8PSHUH,1,3
A2NB1X2OILB945,2,6
A2L6CDQC4L8LJ1,1,4
A3LD23Z6C5LI40,1907,8092
A250UATLKI66SC,1,3
A2L8GTHR1QMA0V,1,3
A1FI4UL6C50NZJ,1756,7085
A2KBZHFQGI39MY,12,36
A3DX4Y8OAF2Z7Z,4,14
AGF9GC794AYQC,795,2387
A328UXDFQBY6PO,40,120
A3B453GANDJNOZ,1765,7159
A2WSYI1B0JI451,1755,7043
A33PC0ESCGNGI,2,6
A2AK1JEJAB9B8W,797,2395
A1USL5IQJXY3JL,1,3
A2CNAUJ0SV67X6,1,3
AOEZK60W1DUQZ,1,3
A9EVXLU9KKYB8,3,9
A37H9DVK8CIWOT,149,447
A1YAWI5760ZHNU,2,6
A3Q2T8FF7QRPKA,1,3
A3M47Q7TVTYMQ6,20,60
A2JD4LMAKLYR8G,1,3
AFPWQY2N5LMHV,1755,7023
A2S9CV5YQHJJEC,4,12
A3L82PYMC6FU6,1,3
A195TE92PMQTJ5,115,348
A2WP6HUL15WKNC,1,3
A2JTOULGH8S3D7,8,24
A37Z5T29TK5KKO,3,9
A3I9YOR5DTRDBO,10,33
A26KS8D1HXQO26,3,9
A29D0KXIYLY6C7,16,48
A1WRIM0Q0WXVVO,1,3
A2JKCA8QF1NC5R,146,465
A17WHO1EMQGTME,924,2787
A3OHSHXQYORL47,99,300
A3A07AZILJQQAC,17,51
AXAV5D1US9ET8,807,2441
A3O4ZM66RUOGS7,1873,8053
A2C6Z7M3RMUG45,18,55
A23PMZ337B8UU3,3,9
A3D89T4VAPAFXC,794,2385
A1RKDTQEVPPPWB,1,3
A1TH9NXOOLT7FC,5,15
A2HIOR648192E7,3,9
A3G9FZJ3WMNHA4,16,48
A3U61G5YTYITMS,17,51
A1VOONTYYM0SDA,922,2919
A2P56OD3CQJWZ5,6,18
A317YFE2V2RAZQ,1755,7044
A393YAD8L0EW08,96,358
AFHWCCO5NHEEQ,1,3
AT2JIQ7C15O85,1795,7533
A1SIKP0VGQALIV,2,6
A1BY1TGMVBLN3S,342,1126
A222KCMJ1XOGXJ,22,71
A3E67Q302BITU6,1755,7029
A3QAILPOPQI3TC,1757,7126
A1ALILVPKC9MJC,2,6
A3RVEFUV12CS02,7,23
A2LREICOAVZZNP,1,3
A2U79M5X158E6O,3,9
AQ8ATBOM7NSQ3,1,3
AKIOBWNE8VQXC,1,3
A1JBZ635HF1SVO,10,30
A29A0W8SPCEN53,1755,7054
A2U1IW1Z71YBZC,9,27
A3IX3FL5PHD7QY,1,3
A3PS6TA0C43PQC,1913,7999
A3KAKOQNR2WCMS,30,94
A1QTQZ6FH859VD,2,7
A1515RYM86ZU62,27,82
A3RGV9LEV2KACK,1,3
A20NMOVTW36E9G,2,6
A27EBTIQEO2XGC,1755,7076
A249A5Q0XJ7BQP,26,78
A3I9O44PUOLBTC,1,3
A2LSL1EUOC37LN,1755,7020
A2ZMDEEYS62RMY,9,27
A3O1RY4C3EPRDE,2,6
A39LRO2GAFC6VK,3,9
AK4KZ0ZGTZ5UV,53,160
A29B7XB1L2RVCO,2,6
A176HPVTIMJNNT,834,2607
A3E56NM7DHG9NI,3,9
AR658ZXR8YBIK,2,6
A4M7GUJ0MKZD4,216,675
A3HADW4ZPDL6Z2,2,6
A1CSECPEG635TF,1786,7231
A2HY255U3XOEL6,25,76
A3HN5DKJQDB0VV,9,28
AXLEKGETB3WWR,1,3
A1QUILLLNTPNBD,1,3
A4L1CRUWMQLI9,16,48
A89BYFSZV8OXR,1,3
A18XPD5BM4U6B1,12,37
A1RRWIF5UUCPXP,1,3
AY6YEF99L32R3,39,119
A1NMVZHH05AO9,813,2464
A1A19ADQLPUR8R,64,196
A2EGZ32CVP95ZT,6,18
AELDVZ79KM1ZR,797,2396
A2PQZ9VFNDZ07Z,3,9
A3MVGLTBW758F1,127,391
A271BA31XUP8JZ,12,47
AW6A4PPENVZY3,14,42
A2H1N9HLCMQN73,1,3
A2HNLFZBRG20S5,1,3
A2IDFBG8KAT97R,3,10
AGKI9ATIPS1W8,1755,7023
A1GADF7SUG05OJ,2,6
A3ST9CW3YQIIK0,45,136
A3QD31VGMKQ8GI,2,6
A3BMYEA3J6RBVV,4,12
A13XZDRIJMV7R4,12,37
AQU2Q1O3E6QK9,2,6
A3SKRY7ZMQ0C61,24,73
A39M78SBYB1WA8,1,3
A3QJXF38TLJ55V,3,9
A1D8LAU8G8I1GC,2,6
A374IHCJWRLKL8,1755,7032
A3M7GVD5651EF4,1,3
A1JAWQHWLLYK56,16,51
A2P924QJ8N0QO0,98,307
A38Y4NA50TKEXC,1,3
A3CCXNQ3B8HDPO,1756,7141
A1WQNVR4H66YX9,8,27
A73CB1NVPYDZ5,1,3
A27KQGXAU8Z7OT,6,18
A2QAHAM8CX2CM3,11,34
A7EKZ69N2TTSP,4,12
A37IVIAKXV6L4C,496,1618
A16DV81QFKHAAC,1755,7020
A1TTKKN4AY63QK,1,3
AZ0FOYXBLLIIC,2,6
A2DALOJXHQFK6V,14,43
AKL0K1P8FKB7G,1,3
A30IX3XTNX1DIJ,1,3
A2MPO5U2OUT68G,801,2410
A2NMHA32WZSS4J,1,3
A2GLTUZ50XWIUO,6,18
A1MU6PI3YDK8H0,16,50
A1IP606IXK4V2O,1,3
A22PMTNSL1AOBE,802,2419
A1KC7WQZU23NRQ,1,3
A423A5GBHTQQS,10,31
A44ATYYUSCFTI,27,81
A3CRNB557EW50L,1,3
A30O5SASNDV86R,1,4
A2PLAO9UA4GUV0,807,2437
A1IPQ0XHJE45OL,2,6
A17HHCSYPOITTW,1755,7022
A3PFD1Y7K7B01B,1755,7032
A1GM8TOTBWLCTB,57,180
A1EMTRDX5PBNCP,28,87
A34W59GPOUKU8L,1,3
A2CZBG401T0MBA,84,260
A380K179VD49MB,2,6
A1JTTI1KH3DOCY,1757,7052
A339KIYGCWP45P,15,47
A24FA4AIL8DDXB,7,21
A1L21I46SNL5R3,12,36
A3A42X3LEZGN9P,4,12
A2CN9G73EE403R,26,81
A3TBTRRK100RIZ,25,75
A2Q6KC2KU2T0OL,1,3
A1Z3SRK0CFE2L2,30,94
AY4RXTRKW03CL,4,12
A7811YY5N12UM,6,19
A3M1AQJZ1SRY77,1,3
A2G621IN4AA6D0,28,84
A17HAV31FA8926,1,3
A3FT7UC56OK7CR,1,3
A2BKSB3HWXPAWB,18,59
A3OZKG3PMNM4TK,1755,7028
A13HLORCSR19S0,3,9
A1VOSS9YFTEFEF,36,108
A1ESMNX72JNE58,1755,7054
A1BW3IFF57O5VV,9,29
A1L9HCF991W6W9,12,36
A1SZUPMDG6BFXX,4,12
A3KX6DF77XRGK2,1,3
A2BBBID6B14U9H,1,3
A1H52FTHV3HV78,1,3
AAFT3QS9N2N36,1,3
A3QL7FO4UPTB7J,792,2376
AFLRU6952DEFX,1765,7210
A114CUZ6MWKDVC,1,3
A2MGKMSMF8VB2L,1,3
A3I9IGMS9GHW8J,6,19
A26J9KGAK10OBF,19,57
AA4BAIDEDJI3,1,3
A3USZ816ZIXPWY,1,3
A11FWGZDJHCKAY,42,132
A3ASDV9FC1SRIZ,1755,7024
A1NI979C7FMF56,45,135
AJQKRIAJV3WI8,76,235
A2WR5U7RS4IIBY,1,3
A38L0IME16IBKV,2,7
A3KHFCNLLGJW9D,927,2941
A29V8ZU84VXDSZ,20,61
A299FA6D9V4T3F,70,213
A26FXXX4XWX3MC,14,44
A1RRSWSB56M7HL,1,3
A2FK3TUIZ9Y8FC,4,12
A2Y2U697SS98E1,3,9
AK4CZLRAYVZH6,6,18
A19QSOO2P9V8R7,1755,7023
A31K5W6NWK68OA,9,27
A21UM71P1XP1TJ,9,27
A31B0LYT2C92SN,70,240
A1OFA7B2CSBWHS,1755,7030
A31D2HS3U106UJ,1,3
A24V69CMHJFL00,1755,7031
A3D69BZK1JQOEO,1755,7027
A2JRL57G6KIXF2,1,3
ASRYKITNO7OSR,48,149
A9WP0ASJS7EC6,2,6
A26CV0I59DLX3E,15,47
AYSM5LHP9S65Q,5,15
A3S2TJ6GARMVVD,792,2378
A2TD4GI3HOBXQD,52,157
A1FBWW96CO1UP8,1,3
A9OQFOCCCXZR7,5,17
A3600EP59PMKNK,105,389
A2RKWNUZUEASGA,23,69
A2QQANBDA5F3CT,1774,7432
A2E2YZ1QDKE3L8,6,18
A1T0PBDYITNVC3,1755,7023
A2JC1SAKQBNLOR,1,3
A1B7E7KVYWCEQS,1755,7028
A2MEIQH7DUM1RP,43,131
A38VM4QD2EIL4S,1,3
A1E41T52UGG7WT,1,3
A12D70SLA3QQD0,1,3
A2L8K5XTN5CNI7,7,22
A1ZCLMKHQJEMNT,2,6
ARN83RB1PDT7P,4,12
A13BYQVDST47TX,1,3
A1844UKMFHE7DK,1,3
A1U6BF42WR7HIT,5,15
A178EQZOHY40L5,260,871
A4ITM784EVJ,2,6
A3347V0SDFHQBA,2,6
A1QB9DS6I46JWS,2,6
A18C03TA8N26L4,4,12
A1JMKFY8Y84SRU,1,3
AZQQVI9RHJYH6,2,6
A3QZQ6W5NS4E7V,136,443
A1976ULLCEK6XP,2,6
A154G5G8GJ09OR,1,3
A2GI4TXAUU1VF3,1755,7040
A2RGDB9UPOFRH3,1,3
A1BNV7GZCYO7NG,7,22
A2BX0XN6XFF35Y,164,495
A1L45HKT7H5SPJ,174,541
A2XWG3JM9VWK61,1,3
A1IW0W5HA5T36P,77,239
A27Z3C1717H0OH,1,3
A2VOYPL6X6TTGR,1,3
A2QLCZ9VE30AU,1,3
A287W28B6VVJ4G,27,82
A3SDJ70H00OQCJ,405,1366
ALUYQGSSIZGO0,1758,7121
ATKS3W2X4TB10,3,9
AO21QAFMIK124,1808,7466
A1DJPDCQ8NH3PQ,9,27
A2GV4JBHRU0SS4,2,6
A2U7GXX7NPNTLH,48,169
A15KK8LDSPHKPQ,8,26
A39GYDIYGO8CP0,95,299
AGCJJHQ573WJH,34,106
A2LKI7OBBZ5EFU,1755,7054
A186UEP24IE316,1,3
A1Z1KXC9OLVSZ5,7,21
A1XFJTXA00NYX1,1,3
A2QUJS5F0JTGKY,1,3
A1II2F1Q7S29HF,62,196
A38PTDTDK8BLEI,2,6
A2UA7Z06B9Q2PL,71,222
AQ2YGOIO9MC9T,1755,7024
A12R3C5AC1MLVQ,834,2615
A3S3IAZ643A27H,44,134
A2IAB564RLG7C7,2,6
A3DZJUMDK2XKFQ,1755,7022
A14PY68SX7D5DV,154,479
ATAM3ITGLI6Y9,1755,7069
AYHRSR8X0WS3S,26,78
A2M7D5WUKDDDCC,1,3
A2WLHU0LM9JKSS,1,3
A3NLO391F56I2N,9,27
A1HZOF4XJ5N4C0,11,33
A2NRX980SWCB1Q,3,9
A3OTZDO9VJJJT1,3,9
ASVUKDKDYH448,5,15
A9SINTLKCQK90,8,31
A1O7YCYEMGPLSC,6,18
AJC0NNG9WEP5G,8,24
A3KZEGBTPH6MMF,1,3
AEKAV34YFHCIT,833,2602
A387DRP38QW1SJ,56,181
A38Z6OM3A6NZCD,1,3
A34WF5F741X1ED,7,21
A263ERHGGHDHR,1,3
A3HW2IGPIF4XJ6,19,57
A2RQBPLBKADVB3,2,6
A2G4EXGCH5PQN3,1,3
A1EU5R38T0GRUY,17,51
A3W5BERPNVRXR6,4,13
AZUG0FQFV2JN6,1,3
AQA0C0KXJS6NJ,1,3
A1MNCU4G0FKD46,385,1284
A1DTUA0LGP53OW,854,2630
A2JMVJ2JMESCPN,1755,7025
A2FC323S7RPXZD,808,2442
A257REAK0Z8II5,1786,7434
A22DS0006G07WV,2,6
A1Y7OU6WSCWXBN,2,6
A2LBWWN5BF33K8,22,70
A3JW9TZGO5MMIU,1,4
A1OL6KWH80X6GT,3,10
A1SXAY1X1PT5AS,7,21
A2IWXSGRWWRDE6,10,31
A34G20PPMWI8W4,8,24
A2CO23395HC3U8,2,6
A1LVZPBOYOOP76,203,646
AHWVFKO48ZOU6,1755,7082
A2IGEN8FD7TFLE,1,3
A1DP2GVGDKUVW0,4,12
A3IFIBWOEM3TOF,2,6
A2L7BWV8RUUF24,3,9
A2IDO8XMP9YQQW,1,4
ASO5HPA8DD2J0,1,3
A1RD7KXUUOYFXE,1,3
A2L9T0D3QLJ1KZ,4,12
A1D2KN3408TJ3D,89,273
A2350R6H5A2Z3K,798,2402
A7ZP18XOIJADI,3,9
A3ALK0MLGBQLXT,124,378
A181NT35TOYVU4,1755,7024
A3M24ZEBYQEUM3,13,39
A2NXQKTVY0M0SW,1,3
A2VCMJ76LJBELZ,2,6
A2AWA8ZB5L7BL,28,84
A3AKCJJIDRNWMA,32,96
A1YR0WVN35OUA,8,26
A2997U9H353WN6,3,10
AFISX2XG0LU4D,855,2634
A3MTB20O42NN3H,32,102
AGF5QRAEM4QWM,1,3
A3B4PJB2G3QVDD,1823,7614
A2EDK4YFG1YOYW,1,3
A781ITP3HE2N5,1798,7425
AKF52ZFYSP7XI,1755,7041
A1MI9M4ZLA9OG0,4,12
A10E34TH1MUPJV,1755,7020
A2Y4PRG2HHOL3G,125,382
A37MESVEB36MTH,1,3
A2S1E6FV6TDQXR,1,3
A9L4N8C4UQRKP,2,7
ADKEVF68S8LDS,6,18
A2F7H5LVH4POBK,7,21
A2A9HBPP3QO3TW,3,9
A3NQ1SEFN27X00,1755,7031
A2MGMS8U9XTV2E,1,3
A1D4O46ZDMW2CM,1,3
A206WXFN7LESE8,1,3
ATP7VE4V0RQE2,8,24
A2P0GUXPHEEYD8,2,6
A3HQOBSAME2J0J,23,71
A22JEAPXDG0ZUW,1830,7483
A3HKWOC783B7PL,7,21
AEI40WKIKGHAZ,4,12
A16ALXKQ02SKYG,25,79
A23MZM4TK3GF8E,28,87
A3ARSPDQYDZVNS,1,3
A3RBW3ZTMGYSKF,14,42
A2HN4O2F2SFWFB,4,12
A2E1GOHOTJTLKP,5,15
A1UIEYONBSZLPK,21,64
A1FOWUQ5CT7QBK,1,3
A173TWADX9EQNM,34,102
A1J70DNIJGSCFS,6,22
A2VQU4NM3IB3GT,2,6
A2E9IR4TGNXY6L,1,3
A2OA7L9C94J61F,834,2616
A3TEJ35VVB1LCE,16,49
A3TKY8YHZ8G1UP,1755,7058
A3J2WI466DGDV,6,22
A13EAXYDYG84GF,3,9
A1POAWMHA0DFWE,62,189
A1X7DLLZBOR342,821,2494
AE20R8D2K5R4S,5,15
A3KN11N395GN88,1755,7030
A2UCOLFD8IGNRU,181,570
A44GWLT15UJPH,8,26
A4KXSROXDAYZ7,1,3
A1GJUOQ53XIN2W,1,3
A2RO0703TF5B7W,10,30
A21U7Y5MD46OBO,1755,7022
A3FI8DRXBRHHRR,1,3
A20VT9IE0K1548,42,127
AJ3M99YY3F35X,1,3
A2F9NRMPE5CRGS,15,46
A694G7VPS0HMZ,2,6
A30VA0A506JEGG,1,3
A49HILABYD2IT,2520,9455
AH4HBHRM707WA,2548,9659
A3IQJCFBZEMY4J,3,9
AHE482V1A5QDU,1755,7141
AHCJAJO18KRP1,25,77
A1YLUL6Y0D0NZK,1,3
